300 27297.9846672525 131294.552958693
320 30038.2791123281 129981.241954632
340 29218.4156169733 129474.286219765
360 34190.1368579236 129031.089068436
380 33086.2662690368 128039.469972999
400 35226.2335026515 128210.727285707
420 35866.0529191987 128312.934784529
440 38801.6985187107 128763.468259706
460 37671.6216358282 128428.380479998
480 42435.679591337 129697.655113319
500 40094.7114337502 128811.363700733
520 38444.7028585557 130422.592391755
540 39559.5053144698 129359.989417038
560 43760.8780867462 131361.952657528
580 46046.3439727822 130745.668714097
600 46576.6967151046 131797.556366342
620 46644.6519813725 133038.988552415
640 50895.3066643722 134088.623797306
660 53877.8730085705 135072.828277605
680 55699.7126652588 134556.603501954
700 53782.0086072462 134507.519964197
720 52610.7396691845 136476.879901278
740 57905.077310587 136615.227800092
760 58154.9116940409 140523.376577565
780 62872.3336574168 142613.83844346
800 60969.7608037995 142061.34906207
820 62013.5253914383 144542.958622696
840 63397.5141469231 146327.261003729
860 67249.0998295835 147507.604534327
880 66738.4555690695 149678.330074976
900 66860.1219326675 149884.2443715
450 37947.880027386 128602.133317295
455 40689.1498100365 129536.846435737
460 37004.9899223964 128539.021728815
465 38573.8165726961 128967.359261119
470 37109.312092114 128426.678050252
475 37908.8021412314 128464.294885919
480 38447.9320087709 128242.811514293
485 39495.6424324957 128651.008413313
490 40121.6414440675 128499.68586756
495 39197.3699374968 128257.643862552
500 41375.3288224328 128390.466430108
505 42675.5858584295 128687.294492713
510 43429.6914067374 129216.772166543
515 42772.6404481707 129079.009875114
520 40591.707137372 129809.820423071
525 40826.1154641704 128392.429126546
530 42991.3596864587 128784.75713763
535 41972.7055055465 128272.941494562
540 44687.6892375078 128285.761013824
545 45016.5815787722 128405.035565913
550 41956.1928675757 130338.55987149
555 43743.4214605977 129559.173502835
560 42849.5775268959 129271.189791912
565 44300.6676730688 130322.163247896
570 45908.5955201741 130832.631099968
575 43903.9945637522 131314.775823126
580 44134.8687388651 130671.917742953
585 44728.1033139539 129748.165476072
590 45188.137894517 130513.441737514
595 46452.2291626728 131124.819607512
600 47163.6141806519 131319.772395275
605 46069.9409518051 130921.385771759
610 48459.0514485714 131791.472289478
615 47418.0939447092 131505.075166077
620 49049.9934796492 131335.775357686
625 52920.1966469511 132165.698969683
630 52490.461452984 132330.791721586
635 47110.7452302577 132779.519313805
640 51254.0824994363 131728.569079729
645 49761.6458062152 132290.855492955
650 50913.6875110644 131000.287600056
